"id","title","keyword","pos"
24684,"An Education","love affair",5
24684,"An Education","youth",6
24684,"An Education","family",7
24684,"An Education","woman director",8
24684,"An Education","teaching the ways of the world",9
24684,"An Education","parents and children",10
24684,"An Education","love and romance",11
24684,"An Education","teenage life",12
2610,"Shopgirl","salesclerk",1
11308,"The Hotel New Hampshire","suicide",1
11308,"The Hotel New Hampshire","bomb",2
11308,"The Hotel New Hampshire","prostitute",3
11308,"The Hotel New Hampshire","rape",4
11308,"The Hotel New Hampshire","sex",5
11308,"The Hotel New Hampshire","hotel",6
11308,"The Hotel New Hampshire","based on novel",7
11308,"The Hotel New Hampshire","terrorist",8
11308,"The Hotel New Hampshire","fight",9
11308,"The Hotel New Hampshire","nudity",10
11308,"The Hotel New Hampshire","satire",11
11022,"Narc","assertion",1
11022,"Narc","investigation",2
11022,"Narc","internal affairs",3
11022,"Narc","narcotics cop",4
34341,"Men with Brooms","sport",1
12569,"Extract","infidelity",1
12569,"Extract","con man",2
12569,"Extract","thief",3
12569,"Extract","independent film",4
12569,"Extract","business",5
12569,"Extract","manufacturing",6
12569,"Extract","industrial accident",7
12569,"Extract","duringcreditsstinger",8
12569,"Extract","sexless marriage",9
12569,"Extract","misfortune",10
24356,"Masked and Anonymous","journalist",1
24356,"Masked and Anonymous","musical",2
24356,"Masked and Anonymous","concert",3
24356,"Masked and Anonymous","independent film",4
2577,"Code 46","seattle",1
2577,"Code 46","shanghai",2
2577,"Code 46","future",3
2577,"Code 46","insurance salesman",4
2577,"Code 46","dystopia",5
103903,"Outside Bet","racehorse",1
73873,"Albert Nobbs","butler",1
73873,"Albert Nobbs","dublin",2
73873,"Albert Nobbs","maid",3
14165,"Ta Ra Rum Pum","new york",1
14165,"Ta Ra Rum Pum","from rags to riches",2
14165,"Ta Ra Rum Pum","family relationships",3
14165,"Ta Ra Rum Pum","bollywood",4
14165,"Ta Ra Rum Pum","racer",5
14165,"Ta Ra Rum Pum","starvation",6
2011,"Persepolis","civil war",1
2011,"Persepolis","parents kids relationship",2
2011,"Persepolis","1970s",3
2011,"Persepolis","puberty",4
2011,"Persepolis","totalitarian regime",5
2011,"Persepolis","cutting the cord",6
2011,"Persepolis","punk",7
2011,"Persepolis","bomb alarm",8
2011,"Persepolis","war",9
2011,"Persepolis","adult animation",10
2011,"Persepolis","punk band",11
2011,"Persepolis","woman director",12
45650,"The Hole","basement",1
45650,"The Hole","hole",2
45650,"The Hole","little brother",3
7735,"The Wave","dictator",1
7735,"The Wave","trainer",2
7735,"The Wave","classroom",3
7735,"The Wave","fascism",4
7735,"The Wave","group dynamics",5
7735,"The Wave","education",6
7735,"The Wave","national socialism",7
7735,"The Wave","training",8
7735,"The Wave","squatter",9
7735,"The Wave","anarchist",10
7735,"The Wave","group",11
7735,"The Wave","gymnasium",12
7735,"The Wave","learning and teaching",13
7735,"The Wave","violence in schools",14
7735,"The Wave","homepage",15
7735,"The Wave","social experiment",16
301365,"The Neon Demon","model",1
25941,"Harry Brown","self-defense",1
25941,"Harry Brown","widower",2
29064,"The Omega Code","bible",1
29064,"The Omega Code","suspense",2
29064,"The Omega Code","biblical code",3
29064,"The Omega Code","revelation (book)",4
7326,"Juno","sexuality",1
7326,"Juno","becoming an adult",2
7326,"Juno","puberty",3
7326,"Juno","first time",4
7326,"Juno","oscar award",5
7326,"Juno","pregnancy and birth",6
7326,"Juno","pregnant minor",7
7326,"Juno","precocity",8
7326,"Juno","partnership",9
7326,"Juno","teenager",10
7326,"Juno","teenage pregnancy",11
681,"Diamonds Are Forever","spy",1
681,"Diamonds Are Forever","fight",2
681,"Diamonds Are Forever","secret organization",3
681,"Diamonds Are Forever","satellite",4
681,"Diamonds Are Forever","secret agent",5
681,"Diamonds Are Forever","plastic surgery",6
681,"Diamonds Are Forever","smuggling",7
681,"Diamonds Are Forever","murder",8
681,"Diamonds Are Forever","extortion",9
681,"Diamonds Are Forever","violence",10
681,"Diamonds Are Forever","millionaire",11
681,"Diamonds Are Forever","fingerprints",12
681,"Diamonds Are Forever","dirt bike",13
681,"Diamonds Are Forever","woman drowned",14
681,"Diamonds Are Forever","casino owner",15
681,"Diamonds Are Forever","old woman murdered",16
681,"Diamonds Are Forever","high dive",17
681,"Diamonds Are Forever","gender disguise",18
681,"Diamonds Are Forever","aftercreditsstinger",19
681,"Diamonds Are Forever","master villain",20
238,"The Godfather","italy",1
238,"The Godfather","love at first sight",2
238,"The Godfather","loss of father",3
238,"The Godfather","patriarch",4
238,"The Godfather","organized crime",5
238,"The Godfather","mafia",6
238,"The Godfather","lawyer",7
238,"The Godfather","italian american",8
238,"The Godfather","crime family",9
238,"The Godfather","rise to power",10
238,"The Godfather","mob boss",11
238,"The Godfather","1940s",12
535,"Flashdance","dancing",1
535,"Flashdance","dance",2
535,"Flashdance","locksmith",3
535,"Flashdance","welder",4
19913,"(500) Days of Summer","date",1
19913,"(500) Days of Summer","sex",2
19913,"(500) Days of Summer","jealousy",3
19913,"(500) Days of Summer","fight",4
19913,"(500) Days of Summer","architect",5
19913,"(500) Days of Summer","gallery",6
19913,"(500) Days of Summer","interview",7
19913,"(500) Days of Summer","sister",8
19913,"(500) Days of Summer","party",9
19913,"(500) Days of Summer","love",10
19913,"(500) Days of Summer","friends",11
19913,"(500) Days of Summer","fate",12
19913,"(500) Days of Summer","los angeles",13
19913,"(500) Days of Summer","summer",14
19913,"(500) Days of Summer","ikea",15
19913,"(500) Days of Summer","year",16
19913,"(500) Days of Summer","heartache",17
713,"The Piano","love triangle",1
713,"The Piano","scotland",2
713,"The Piano","mother",3
713,"The Piano","adultery",4
713,"The Piano","sexuality",5
713,"The Piano","jealousy",6
713,"The Piano","culture clash",7
713,"The Piano","isolation",8
713,"The Piano","eroticism",9
713,"The Piano","strangeness",10
713,"The Piano","penalty",11
713,"The Piano","violent husband",12
713,"The Piano","new zealand",13
713,"The Piano","maori",14
713,"The Piano","arranged marriage",15
713,"The Piano","piano lessons",16
713,"The Piano","settler",17
713,"The Piano","wilderness",18
713,"The Piano","deceived husband",19
713,"The Piano","marriage",20
713,"The Piano","secret love",21
713,"The Piano","woman director",22
77930,"Magic Mike","dancing",1
77930,"Magic Mike","florida",2
77930,"Magic Mike","strip club",3
77930,"Magic Mike","male stripper",4
77930,"Magic Mike","novice",5
10727,"Darkness Falls","witch",1
10727,"Darkness Falls","loss of mother",2
10727,"Darkness Falls","small town",3
10727,"Darkness Falls","death penalty",4
10727,"Darkness Falls","lighthouse",5
10727,"Darkness Falls","cowardliness",6
10727,"Darkness Falls","spirit",7
10727,"Darkness Falls","witch hunt",8
253,"Live and Let Die","london england",1
253,"Live and Let Die","new york",2
253,"Live and Let Die","bomb",3
253,"Live and Let Die","england",4
253,"Live and Let Die","spy",5
253,"Live and Let Die","sheriff",6
253,"Live and Let Die","dual identity",7
253,"Live and Let Die","secret identity",8
253,"Live and Let Die","drug traffic",9
253,"Live and Let Die","tarot cards",10
253,"Live and Let Die","heroin",11
253,"Live and Let Die","crocodile",12
253,"Live and Let Die","jamaica",13
253,"Live and Let Die","secret mission",14
253,"Live and Let Die","secret intelligence service",15
253,"Live and Let Die","motorboat",16
253,"Live and Let Die","drug smuggle",17
253,"Live and Let Die","voodoo",18
253,"Live and Let Die","tombstone",19
253,"Live and Let Die","aftercreditsstinger",20
17908,"My Dog Skip","mississippi",1
17908,"My Dog Skip","childhood memory",2
17908,"My Dog Skip","dog",3
8390,"Definitely, Maybe","lovesickness",1
8390,"Definitely, Maybe","love of one's life",2
8390,"Definitely, Maybe","narration",3
8390,"Definitely, Maybe","lovers",4
8390,"Definitely, Maybe","kiss",5
8390,"Definitely, Maybe","daughter",6
8390,"Definitely, Maybe","affection",7
8390,"Definitely, Maybe","relation",8
8390,"Definitely, Maybe","make a match",9
8390,"Definitely, Maybe","sex education",10
8390,"Definitely, Maybe","relationship",11
8390,"Definitely, Maybe","divorce",12
8390,"Definitely, Maybe","father daughter relationship",13
8390,"Definitely, Maybe","past relationship",14
57119,"Jumping the Broom","african american",1
57119,"Jumping the Broom","wedding",2
57119,"Jumping the Broom","class differences",3
57119,"Jumping the Broom","martha's vineyard",4
3291,"Good Night, and Good Luck.","telecaster",1
3291,"Good Night, and Good Luck.","communist",2
3291,"Good Night, and Good Luck.","political activism",3
3291,"Good Night, and Good Luck.","tv show",4
3291,"Good Night, and Good Luck.","politician",5
3291,"Good Night, and Good Luck.","government",6
3291,"Good Night, and Good Luck.","anti-communism",7
398,"Capote","gay",1
398,"Capote","self-fulfilling prophecy",2
398,"Capote","based on novel",3
398,"Capote","journalism",4
398,"Capote","identity",5
398,"Capote","dream",6
398,"Capote","literature research",7
398,"Capote","literature",8
398,"Capote","dying and death",9
398,"Capote","biography",10
8068,"Desperado","gunslinger",1
8068,"Desperado","anti terror",2
8068,"Desperado","ambush",3
8068,"Desperado","mexico",4
8068,"Desperado","showdown",5
8068,"Desperado","guitar",6
8068,"Desperado","nudity",7
8068,"Desperado","hitman",8
8068,"Desperado","bartender",9
8068,"Desperado","revenge",10
8068,"Desperado","tragic hero",11
8068,"Desperado","shootout",12
8068,"Desperado","mariachi",13
8068,"Desperado","explosion",14
8068,"Desperado","extreme violence",15
8068,"Desperado","brutality",16
8068,"Desperado","drug lord",17
8068,"Desperado","leg brace",18
8068,"Desperado","concealed weapon",19
8068,"Desperado","flashback",20
8068,"Desperado","bookstore",21
10803,"Logans Run","female nudity",1
10803,"Logans Run","killer robot",2
10803,"Logans Run","nudity",3
10803,"Logans Run","utopia",4
10803,"Logans Run","teleportation",5
10803,"Logans Run","post-apocalyptic",6
10803,"Logans Run","dystopia",7
10803,"Logans Run","plastic surgery",8
10803,"Logans Run","escape",9
10803,"Logans Run","fugitive",10
10803,"Logans Run","robot",11
10803,"Logans Run","domed city",12
10803,"Logans Run","dystopic future",13
10803,"Logans Run","totalitarianism",14
10803,"Logans Run","population control",15
682,"The Man with the Golden Gun","london england",1
682,"The Man with the Golden Gun","england",2
682,"The Man with the Golden Gun","martial arts",3
682,"The Man with the Golden Gun","assassin",4
682,"The Man with the Golden Gun","exotic island",5
682,"The Man with the Golden Gun","gold",6
682,"The Man with the Golden Gun","hitman",7
682,"The Man with the Golden Gun","secret mission",8
682,"The Man with the Golden Gun","villain",9
682,"The Man with the Golden Gun","bangkok",10
682,"The Man with the Golden Gun","thailand",11
682,"The Man with the Golden Gun","floatplane",12
682,"The Man with the Golden Gun","karate",13
682,"The Man with the Golden Gun","hong kong",14
682,"The Man with the Golden Gun","duel",15
682,"The Man with the Golden Gun","pistol",16
682,"The Man with the Golden Gun","secret service",17
682,"The Man with the Golden Gun","aftercreditsstinger",18
10117,"Action Jackson","showdown",1
10117,"Action Jackson","suspicion of murder",2
10117,"Action Jackson","boxer",3
10117,"Action Jackson","suspension",4
10117,"Action Jackson","organized crime",5
10117,"Action Jackson","shootout",6
10117,"Action Jackson","car chase",7
10117,"Action Jackson","detroit",8
10117,"Action Jackson","drug addict",9
10117,"Action Jackson","one against many",10
10117,"Action Jackson","megalomaniac",11
10117,"Action Jackson","maverick cop",12
10117,"Action Jackson","framed for murder",13
10117,"Action Jackson","bar fight",14
10117,"Action Jackson","exploding boat",15
10117,"Action Jackson","action hero",16
9392,"The Descent","mutant",1
9392,"The Descent","expedition",2
9392,"The Descent","cave",3
9392,"The Descent","darkness",4
9392,"The Descent","rope",5
9392,"The Descent","climbing",6
9392,"The Descent","bestie",7
9392,"The Descent","appalachia",8
9392,"The Descent","friends",9
9392,"The Descent","female protagonist",10
9392,"The Descent","survival horror",11
24977,"Michael Jordan to the Max","sport",1
79316,"Devils Due","found footage",1
2074,"Flirting with Disaster","lsd",1
2074,"Flirting with Disaster","looking for  birth parents",2
2074,"Flirting with Disaster","half-brother",3
2074,"Flirting with Disaster","independent film",4
1696,"The Devils Rejects","sadistic",1
1696,"The Devils Rejects","killing",2
1696,"The Devils Rejects","fire",3
1696,"The Devils Rejects","sheriff",4
1696,"The Devils Rejects","bounty hunter",5
1696,"The Devils Rejects","cocaine",6
1696,"The Devils Rejects","motel",7
1696,"The Devils Rejects","ax",8
1696,"The Devils Rejects","sadism",9
1696,"The Devils Rejects","psychopath",10
1696,"The Devils Rejects","road trip",11
1696,"The Devils Rejects","sequel",12
1696,"The Devils Rejects","murder",13
1696,"The Devils Rejects","rampage",14
1696,"The Devils Rejects","antisocial personality disorder",15
1696,"The Devils Rejects","serial killer",16
1696,"The Devils Rejects","shootout",17
1696,"The Devils Rejects","torture",18
1696,"The Devils Rejects","corpse",19
1696,"The Devils Rejects","sadist",20
1696,"The Devils Rejects","extreme violence",21
1696,"The Devils Rejects","brutality",22
1696,"The Devils Rejects","maniac",23
1696,"The Devils Rejects","violence",24
1696,"The Devils Rejects","stabbing",25
1696,"The Devils Rejects","killing spree",26
1696,"The Devils Rejects","held at gunpoint",27
1696,"The Devils Rejects","cult film",28
1696,"The Devils Rejects","roadkill",29
1696,"The Devils Rejects","macabre",30
1696,"The Devils Rejects","misogynist",31
1696,"The Devils Rejects","road movie",32
1696,"The Devils Rejects","killer clown",33
1696,"The Devils Rejects","painted face",34
1696,"The Devils Rejects","evil clown",35
1696,"The Devils Rejects","homicidal maniac",36
1696,"The Devils Rejects","sadistic horror",37
308639,"Dope","california",1
308639,"Dope","hip-hop",2
308639,"Dope","harvard university",3
308639,"Dope","geek",4
308639,"Dope","coming of age",5
308639,"Dope","teenager",6
308639,"Dope","drug",7
308639,"Dope","high school student",8
2662,"House of 1000 Corpses","upper class",1
2662,"House of 1000 Corpses","halloween",2
2662,"House of 1000 Corpses","psychopath",3
2662,"House of 1000 Corpses","urban legend",4
2662,"House of 1000 Corpses","youth",5
2662,"House of 1000 Corpses","satanic ritual",6
12573,"A Serious Man","professor",1
12573,"A Serious Man","dark comedy",2
12573,"A Serious Man","telephone call",3
12573,"A Serious Man","aftercreditsstinger",4
12573,"A Serious Man","1960s",5
44718,"Get Low","independent film",1
11342,"Warlock","witch",1
11342,"Warlock","cemetery",2
11342,"Warlock","magic",3
11342,"Warlock","time travel",4
11342,"Warlock","aging",5
11342,"Warlock","curse",6
11342,"Warlock","warlock",7
11342,"Warlock","witch hunter",8
241771,"Beyond the Lights","talent",1
241771,"Beyond the Lights","success",2
241771,"Beyond the Lights","musician",3
241771,"Beyond the Lights","woman director",4
34653,"A Single Man","gay",1
34653,"A Single Man","based on novel",2
34653,"A Single Man","suicidal",3
34653,"A Single Man","death of lover",4
34653,"A Single Man","teacher student relationship",5
34653,"A Single Man","grieving",6
34653,"A Single Man","1960s",7
11051,"The Last Temptation of Christ","christianity",1
11051,"The Last Temptation of Christ","traitor",2
11051,"The Last Temptation of Christ","jesus christ",3
11051,"The Last Temptation of Christ","roman",4
11051,"The Last Temptation of Christ","crucifixion",5
11051,"The Last Temptation of Christ","longing",6
11051,"The Last Temptation of Christ","moral conflict",7
11051,"The Last Temptation of Christ","cross",8
11051,"The Last Temptation of Christ","blasphemy",9
11051,"The Last Temptation of Christ","temptation",10
11051,"The Last Temptation of Christ","mary magdalene",11
14578,"Outside Providence","suicide",1
14578,"Outside Providence","sex",2
14578,"Outside Providence","sexuality",3
14578,"Outside Providence","college",4
14578,"Outside Providence","police",5
14578,"Outside Providence","campus",6
14578,"Outside Providence","party",7
14578,"Outside Providence","love",8
14578,"Outside Providence","revenge",9
14578,"Outside Providence","prank",10
14578,"Outside Providence","independent film",11
14578,"Outside Providence","student",12
14578,"Outside Providence","teenager",13
14578,"Outside Providence","drug",14
14578,"Outside Providence","humiliation",15
14578,"Outside Providence","flashback",16
14578,"Outside Providence","accident",17
57825,"Bride & Prejudice","indian lead",1
57825,"Bride & Prejudice","bollywood",2
57825,"Bride & Prejudice","modern day adaptation",3
57825,"Bride & Prejudice","pride & prejudice",4
57825,"Bride & Prejudice","woman director",5
9555,"Rabbit-Proof Fence","child abuse",1
9555,"Rabbit-Proof Fence","sister sister relationship",2
9555,"Rabbit-Proof Fence","prosecution",3
9555,"Rabbit-Proof Fence","australia",4
9555,"Rabbit-Proof Fence","approved school ",5
9555,"Rabbit-Proof Fence","based on true story",6
9555,"Rabbit-Proof Fence","independent film",7
9555,"Rabbit-Proof Fence","tracker",8
9555,"Rabbit-Proof Fence","survival",9
9555,"Rabbit-Proof Fence","outback",10
9555,"Rabbit-Proof Fence","colonialism",11
9555,"Rabbit-Proof Fence","australian aborigine",12
9555,"Rabbit-Proof Fence","australian outback",13
9555,"Rabbit-Proof Fence","aboriginal",14
9555,"Rabbit-Proof Fence","aborigine",15
9555,"Rabbit-Proof Fence","perth",16
15581,"Whos Your Caddy?","sport",1
13006,"Split Second","flooding",1
13006,"Split Second","futuristic",2
13006,"Split Second","police detective",3
16651,"The Other Side of Heaven","based on novel",1
16651,"The Other Side of Heaven","biography",2
4251,"Veer-Zaara","love of one's life",1
4251,"Veer-Zaara","pilot",2
4251,"Veer-Zaara","class society",3
4251,"Veer-Zaara","pakistan",4
4251,"Veer-Zaara","india",5
4251,"Veer-Zaara","kashmir conflict",6
12400,"Redbelt","film making",1
12400,"Redbelt","film producer",2
12400,"Redbelt","video surveillance",3
12400,"Redbelt","sport",4
12400,"Redbelt","interracial marriage",5
12400,"Redbelt","auto accident",6
12400,"Redbelt","instructor",7
12400,"Redbelt","jujitsu",8
12400,"Redbelt","movie star",9
12400,"Redbelt","nightstick",10
12400,"Redbelt","husband",11
12400,"Redbelt","life relationship",12
12400,"Redbelt","set up",13
12400,"Redbelt","window smashing",14
39053,"Cyrus","mumblecore",1
14112,"Auto Focus","male nudity",1
14112,"Auto Focus","adultery",2
14112,"Auto Focus","based on novel",3
14112,"Auto Focus","infidelity",4
14112,"Auto Focus","tv show",5
14112,"Auto Focus","blow job",6
14112,"Auto Focus","video",7
14112,"Auto Focus","biography",8
14112,"Auto Focus","sex addiction",9
14112,"Auto Focus","based on true story",10
14112,"Auto Focus","independent film",11
14112,"Auto Focus","sex addict",12
12271,"Factory Girl","new york",1
12271,"Factory Girl","alcohol",2
12271,"Factory Girl","sex",3
12271,"Factory Girl","infidelity",4
12271,"Factory Girl","nudity",5
12271,"Factory Girl","artist",6
12271,"Factory Girl","gallery",7
12271,"Factory Girl","interview",8
12271,"Factory Girl","studio",9
12271,"Factory Girl","biography",10
12271,"Factory Girl","addiction",11
12271,"Factory Girl","party",12
12271,"Factory Girl","love",13
12271,"Factory Girl","independent film",14
12271,"Factory Girl","singer",15
12271,"Factory Girl","art",16
12271,"Factory Girl","drug",17
12271,"Factory Girl","gay man",18
12271,"Factory Girl","socialite",19
12271,"Factory Girl","scene",20
12271,"Factory Girl","film",21
12271,"Factory Girl","warhol",22
71859,"We Need to Talk About Kevin","suburb",1
71859,"We Need to Talk About Kevin","violence",2
71859,"We Need to Talk About Kevin","killing spree",3
71859,"We Need to Talk About Kevin","prison visit",4
71859,"We Need to Talk About Kevin","guinea pig",5
71859,"We Need to Talk About Kevin","broken arm",6
71859,"We Need to Talk About Kevin","potty training",7
71859,"We Need to Talk About Kevin","woman director",8
226354,"The Christmas Candle","angel",1
226354,"The Christmas Candle","miracle",2
226354,"The Christmas Candle","village",3
226354,"The Christmas Candle","christian",4
226354,"The Christmas Candle","candle",5
226354,"The Christmas Candle","christmas",6
48620,"The Mighty Macs","sport",1
48620,"The Mighty Macs","catholic",2
48620,"The Mighty Macs","mother superior",3
48620,"The Mighty Macs","catholic school",4
48620,"The Mighty Macs","convent school",5
33676,"Losin It","male nudity",1
33676,"Losin It","female nudity",2
33676,"Losin It","mexico",3
33676,"Losin It","prostitute",4
33676,"Losin It","nudity",5
33676,"Losin It","high school",6
33676,"Losin It","locker room",7
33676,"Losin It","independent film",8
33676,"Losin It","teen sex comedy",9
33676,"Losin It","teenager",10
33676,"Losin It","canuxploitation",11
33676,"Losin It","virginity",12
37080,"Mother and Child","adoptive mother",1
37080,"Mother and Child","nymphomaniac",2
37080,"Mother and Child","mother daughter relationship",3
25388,"March or Die","gypsy",1
25388,"March or Die","middle east",2
25388,"March or Die","foreign legion",3
25388,"March or Die","wilderness",4
25388,"March or Die","archaeologist",5
11687,"The Visitors","servant",1
11687,"The Visitors","time travel",2
11687,"The Visitors","clumsy fellow",3
11687,"The Visitors","middle ages",4
11687,"The Visitors","nobility",5
39210,"Somewhere","milan",1
39210,"Somewhere","independent film",2
39210,"Somewhere","luxury hotel",3
39210,"Somewhere","man in towel ",4
39210,"Somewhere","woman director",5
30128,"I Hope They Serve Beer in Hell","female nudity",1
30128,"I Hope They Serve Beer in Hell","based on novel",2
30128,"I Hope They Serve Beer in Hell","stripper",3
30128,"I Hope They Serve Beer in Hell","flop",4
30128,"I Hope They Serve Beer in Hell","dark comedy",5
30128,"I Hope They Serve Beer in Hell","aftercreditsstinger",6
31535,"Chairman of the Board","inventor",1
31535,"Chairman of the Board","invention",2
31535,"Chairman of the Board","scandal",3
44835,"Hesher","loss of mother",1
44835,"Hesher","clerk",2
44835,"Hesher","grocery",3
44835,"Hesher","loss of relative",4
44835,"Hesher","loss of wife",5
44835,"Hesher","briefs",6
44835,"Hesher","duringcreditsstinger",7
192134,"Dom Hemingway","growing up",1
192134,"Dom Hemingway","money",2
192134,"Dom Hemingway","crime",3
192134,"Dom Hemingway","fatherhood",4
1956,"Gerry","desperation",1
1956,"Gerry","highway",2
1956,"Gerry","wilderness",3
1956,"Gerry","getting lost",4
1956,"Gerry","friendship",5
1956,"Gerry","murder",6
1956,"Gerry","best friend",7
1956,"Gerry","desert",8
1956,"Gerry","very little dialogue",9
1956,"Gerry","tarkovskyesque",10
1956,"Gerry","friend",11
306745,"Freeheld","new jersey",1
306745,"Freeheld","equality",2
306745,"Freeheld","lesbian relationship",3
306745,"Freeheld","cancer",4
47088,"The Extra Man","independent film",1
47088,"The Extra Man","woman director",2
27004,"Ca$h","independent film",1
27004,"Ca$h","money",2
15013,"Wah-Wah","adultery",1
15013,"Wah-Wah","brain tumor",2
15013,"Wah-Wah","south africa",3
15013,"Wah-Wah","alcoholism",4
15013,"Wah-Wah","divorce",5
8374,"The Boondock Saints","arbitrary law",1
8374,"The Boondock Saints","boston",2
8374,"The Boondock Saints","twin brother",3
8374,"The Boondock Saints","russian mafia",4
8374,"The Boondock Saints","prologue",5
8374,"The Boondock Saints","irish",6
8374,"The Boondock Saints","police station",7
8374,"The Boondock Saints","pager",8
8374,"The Boondock Saints","duringcreditsstinger",9
78381,"Twixt","sheriff",1
78381,"Twixt","vampire",2
78381,"Twixt","orphanage",3
78381,"Twixt","writer",4
78381,"Twixt","edgar allen poe",5
78381,"Twixt","ghost",6
78381,"Twixt","murder mystery",7
8879,"Pale Rider","gunslinger",1
8879,"Pale Rider","showdown",2
8879,"Pale Rider","marshal",3
8879,"Pale Rider","blackmail",4
8879,"Pale Rider","mine",5
8879,"Pale Rider","settler",6
8879,"Pale Rider","gold mining town",7
8879,"Pale Rider","violence",8
8879,"Pale Rider","killer",9
8879,"Pale Rider","preacher",10
8879,"Pale Rider","gold miner",11
8879,"Pale Rider","strange person",12
13001,"Stargate: The Ark of Truth","wormhole",1
13001,"Stargate: The Ark of Truth","space travel",2
13001,"Stargate: The Ark of Truth","supernatural powers",3
13001,"Stargate: The Ark of Truth","spaceship",4
13001,"Stargate: The Ark of Truth","alien",5
9571,"Dazed and Confused","1970s",1
9571,"Dazed and Confused","texas",2
9571,"Dazed and Confused","high school",3
9571,"Dazed and Confused","comedy",4
9571,"Dazed and Confused","coming of age",5
9571,"Dazed and Confused","summer",6
9571,"Dazed and Confused","teenager",7
9571,"Dazed and Confused","period drama",8
9571,"Dazed and Confused","great soundtrack",9
13649,"High School Musical 2","musical",1
13649,"High School Musical 2","music",2
13649,"High School Musical 2","summer",3
13649,"High School Musical 2","teenager",4
13649,"High School Musical 2","summer job",5
13649,"High School Musical 2","country club",6
325373,"Two Lovers and a Bear","small town",1
325373,"Two Lovers and a Bear","lovers",2
325373,"Two Lovers and a Bear","bear",3
325373,"Two Lovers and a Bear","north pole",4
334527,"Criminal Activities","mobster",1
334527,"Criminal Activities","money problems",2
334527,"Criminal Activities","borrow",3
334527,"Criminal Activities","trouble",4
334527,"Criminal Activities","classmates",5
334527,"Criminal Activities","investment",6
334527,"Criminal Activities","bűnös utakon",7
2211,"Aimee & Jaguar","berlin",1
2211,"Aimee & Jaguar","jew",2
2211,"Aimee & Jaguar","forbidden love",3
2211,"Aimee & Jaguar","lesbian relationship",4
2211,"Aimee & Jaguar","homosexuality",5
2211,"Aimee & Jaguar","lesbian interest",6
13919,"The Chumscrubber","suicide",1
13919,"The Chumscrubber","father son relationship",2
13919,"The Chumscrubber","surreal",3
13919,"The Chumscrubber","independent film",4
13919,"The Chumscrubber","parallel world",5
82505,"House at the End of the Street","mother daughter relationship",1
82505,"House at the End of the Street","cross dressing",2
82505,"House at the End of the Street","violence",3
82505,"House at the End of the Street","mother son relationship",4
82505,"House at the End of the Street","father son conflict",5
46738,"Incendies","prison",1
46738,"Incendies","middle east",2
46738,"Incendies","rape",3
46738,"Incendies","muslim",4
46738,"Incendies","militia",5
46738,"Incendies","interpreter",6
46738,"Incendies","son",7
46738,"Incendies","christian",8
46738,"Incendies","orphanage",9
46738,"Incendies","swimming pool",10
46738,"Incendies","massacre",11
46738,"Incendies","checkpoint",12
46738,"Incendies","political assassination",13
46738,"Incendies","twins",14
46738,"Incendies","will",15
38970,"Remember Me, My Love","eroticism",1
41009,"Perrier’s Bounty","suspense",1
7347,"Elite Squad","slum",1
7347,"Elite Squad","police brutality",2
7347,"Elite Squad","brazilian",3
7347,"Elite Squad","war on drugs",4
7347,"Elite Squad","rio de janeiro",5
7347,"Elite Squad","drug traffic",6
7347,"Elite Squad","drug dealer",7
7347,"Elite Squad","torture by the police",8
7347,"Elite Squad","special forces",9
7347,"Elite Squad","law enforcement",10
250546,"Annabelle","prequel",1
250546,"Annabelle","evil doll",2
250546,"Annabelle","killer doll",3
250546,"Annabelle","spin off",4
250546,"Annabelle","doll",5
250546,"Annabelle","demonic possession",6
250546,"Annabelle","killer toys",7
250546,"Annabelle","toy comes to life",8
38415,"Bran Nue Dae","musical",1
38415,"Bran Nue Dae","woman director",2
650,"Boyz n the Hood","street gang",1
650,"Boyz n the Hood","black people",2
650,"Boyz n the Hood","rap music",3
650,"Boyz n the Hood","hip-hop",4
650,"Boyz n the Hood","street war",5
650,"Boyz n the Hood","rapper",6
650,"Boyz n the Hood","violence in schools",7
650,"Boyz n the Hood","los angeles",8
16620,"La Bamba","musical",1
16620,"La Bamba","death",2
16620,"La Bamba","dying young",3
16620,"La Bamba","nostalgic",4
16620,"La Bamba","mexican american",5
16620,"La Bamba","rising star",6
16620,"La Bamba","marital rape",7
11033,"Dressed to Kill","transvestism",1
11033,"Dressed to Kill","taxi",2
11033,"Dressed to Kill","prostitute",3
11033,"Dressed to Kill","subway",4
11033,"Dressed to Kill","shower",5
11033,"Dressed to Kill","one-night stand",6
11033,"Dressed to Kill","manipulation",7
11033,"Dressed to Kill","nightmare",8
11033,"Dressed to Kill","seduction",9
11033,"Dressed to Kill","photography",10
11033,"Dressed to Kill","friendship",11
11033,"Dressed to Kill","assault",12
11033,"Dressed to Kill","alter ego",13
11033,"Dressed to Kill","murder",14
11033,"Dressed to Kill","stalking",15
11033,"Dressed to Kill","violence",16
11033,"Dressed to Kill","psychiatrist",17
11033,"Dressed to Kill","interrogation",18
11033,"Dressed to Kill","desire",19
11033,"Dressed to Kill","guilt",20
11033,"Dressed to Kill","extramarital affair",21
11033,"Dressed to Kill","hitchcockian",22
11033,"Dressed to Kill","straight razor",23
11033,"Dressed to Kill","exhibitionism",24
11033,"Dressed to Kill","elevator",25
11033,"Dressed to Kill","dark secrets",26
11033,"Dressed to Kill","white gloves",27
34723,"The Adventures of Huck Finn","southern accent",1
