"id","title","genres","pos"
252360,"In the Name of the King III","Fantasy",4
256740,"Wicked Blood","Action",1
256740,"Wicked Blood","Drama",2
256740,"Wicked Blood","Thriller",3
299145,"Stranded","Drama",1
241766,"Lords of London","Crime",1
241766,"Lords of London","Mystery",2
241766,"Lords of London","Thriller",3
12535,"High Anxiety","Comedy",1
12535,"High Anxiety","Music",2
1667,"March of the Penguins","Documentary",1
1667,"March of the Penguins","Family",2
50839,"Margin Call","Thriller",1
50839,"Margin Call","Drama",2
86549,"August","Drama",1
13973,"Choke","Comedy",1
13973,"Choke","Drama",2
244786,"Whiplash","Drama",1
598,"City of God","Drama",1
598,"City of God","Crime",2
11129,"Human Traffic","Comedy",1
11129,"Human Traffic","Drama",2
75861,"To Write Love on Her Arms","Drama",1
75861,"To Write Love on Her Arms","Music",2
13551,"The Dead Girl","Mystery",1
13551,"The Dead Girl","Drama",2
13551,"The Dead Girl","Crime",3
13551,"The Dead Girl","Thriller",4
103663,"The Hunt","Drama",1
850,"A Christmas Story","Comedy",1
850,"A Christmas Story","Family",2
12586,"Bella","Drama",1
12586,"Bella","Romance",2
11564,"Class of 1984","Action",1
11564,"Class of 1984","Drama",2
11564,"Class of 1984","Horror",3
11564,"Class of 1984","Crime",4
11564,"Class of 1984","Thriller",5
301748,"The Opposite Sex","Comedy",1
108346,"Dreaming of Joseph Lees","Romance",1
108346,"Dreaming of Joseph Lees","Drama",2
8841,"The Class","Drama",1
805,"Rosemarys Baby","Horror",1
805,"Rosemarys Baby","Drama",2
805,"Rosemarys Baby","Mystery",3
11697,"The Man Who Shot Liberty Valance","Western",1
22051,"Adam","Drama",1
22051,"Adam","Romance",2
436,"Maria Full of Grace","Drama",1
436,"Maria Full of Grace","Thriller",2
436,"Maria Full of Grace","Crime",3
55347,"Beginners","Drama",1
55347,"Beginners","Romance",2
55347,"Beginners","Comedy",3
10070,"Feast","Action",1
10070,"Feast","Comedy",2
10070,"Feast","Horror",3
8469,"Animal House","Comedy",1
658,"Goldfinger","Adventure",1
658,"Goldfinger","Action",2
658,"Goldfinger","Thriller",3
125490,"Antiviral","Science Fiction",1
125490,"Antiviral","Horror",2
1585,"Its a Wonderful Life","Drama",1
1585,"Its a Wonderful Life","Family",2
1585,"Its a Wonderful Life","Fantasy",3
627,"Trainspotting","Drama",1
627,"Trainspotting","Crime",2
23618,"The Original Kings of Comedy","Comedy",1
41436,"Paranormal Activity 2","Horror",1
41436,"Paranormal Activity 2","Thriller",2
10162,"Waking Ned","Comedy",1
10162,"Waking Ned","Romance",2
1430,"Bowling for Columbine","Documentary",1
259943,"Coming Home","Drama",1
10014,"A Nightmare on Elm Street Part 2: Freddys Revenge","Horror",1
11257,"A Room with a View","Drama",1
11257,"A Room with a View","Romance",2
158015,"The Purge","Science Fiction",1
158015,"The Purge","Horror",2
158015,"The Purge","Thriller",3
82507,"Sinister","Horror",1
82507,"Sinister","Thriller",2
82507,"Sinister","Mystery",3
20337,"Martin Lawrence Live: Runteldat","Comedy",1
261,"Cat on a Hot Tin Roof","Drama",1
261,"Cat on a Hot Tin Roof","Romance",2
1685,"Beneath the Planet of the Apes","Adventure",1
1685,"Beneath the Planet of the Apes","Science Fiction",2
1685,"Beneath the Planet of the Apes","Mystery",3
20737,"Air Bud","Comedy",1
20737,"Air Bud","Family",2
20737,"Air Bud","Drama",3
10991,"Pokémon: Spell of the Unknown","Adventure",1
10991,"Pokémon: Spell of the Unknown","Fantasy",2
10991,"Pokémon: Spell of the Unknown","Animation",3
10991,"Pokémon: Spell of the Unknown","Action",4
10991,"Pokémon: Spell of the Unknown","Family",5
10225,"Friday the 13th Part VI: Jason Lives","Horror",1
10225,"Friday the 13th Part VI: Jason Lives","Mystery",2
10225,"Friday the 13th Part VI: Jason Lives","Thriller",3
826,"The Bridge on the River Kwai","Drama",1
826,"The Bridge on the River Kwai","History",2
826,"The Bridge on the River Kwai","War",3
34086,"Spaced Invaders","Comedy",1
34086,"Spaced Invaders","Family",2
34086,"Spaced Invaders","Science Fiction",3
5854,"Family Plot","Comedy",1
5854,"Family Plot","Crime",2
5854,"Family Plot","Thriller",3
284,"The Apartment","Comedy",1
284,"The Apartment","Drama",2
284,"The Apartment","Romance",3
10285,"Jason Goes to Hell: The Final Friday","Fantasy",1
10285,"Jason Goes to Hell: The Final Friday","Horror",2
10285,"Jason Goes to Hell: The Final Friday","Thriller",3
5780,"Torn Curtain","Mystery",1
5780,"Torn Curtain","Thriller",2
292,"Dave Chappelles Block Party","Comedy",1
292,"Dave Chappelles Block Party","Documentary",2
292,"Dave Chappelles Block Party","Music",3
223485,"Slow West","Romance",1
223485,"Slow West","Thriller",2
223485,"Slow West","Western",3
29463,"Krush Groove","Drama",1
29463,"Krush Groove","Music",2
29463,"Krush Groove","Romance",3
18065,"Next Day Air","Action",1
18065,"Next Day Air","Comedy",2
18065,"Next Day Air","Crime",3
22013,"Elmer Gantry","Drama",1
821,"Judgment at Nuremberg","Drama",1
821,"Judgment at Nuremberg","History",2
53862,"Trippin","Comedy",1
53862,"Trippin","Romance",2
3089,"Red River","Western",1
30139,"Phat Girlz","Comedy",1
30139,"Phat Girlz","Romance",2
132344,"Before Midnight","Romance",1
132344,"Before Midnight","Drama",2
15582,"Teen Wolf Too","Comedy",1
15582,"Teen Wolf Too","Fantasy",2
15582,"Teen Wolf Too","Family",3
15158,"Phantasm II","Action",1
15158,"Phantasm II","Horror",2
15158,"Phantasm II","Science Fiction",3
15158,"Phantasm II","Thriller",4
44634,"Woman Thou Art Loosed","Drama",1
30309,"Real Women Have Curves","Comedy",1
30309,"Real Women Have Curves","Drama",2
7509,"Water","Drama",1
7509,"Water","Foreign",2
7509,"Water","Romance",3
10557,"East Is East","Comedy",1
23531,"Whipped","Comedy",1
23531,"Whipped","Romance",2
28005,"Kama Sutra - A Tale of Love","Drama",1
28005,"Kama Sutra - A Tale of Love","History",2
28005,"Kama Sutra - A Tale of Love","Romance",3
40247,"Please Give","Comedy",1
40247,"Please Give","Drama",2
252,"Willy Wonka & the Chocolate Factory","Family",1
252,"Willy Wonka & the Chocolate Factory","Fantasy",2
24126,"Warlock: The Armageddon","Fantasy",1
24126,"Warlock: The Armageddon","Horror",2
24126,"Warlock: The Armageddon","Science Fiction",3
13982,"8 Heads in a Duffel Bag","Comedy",1
13982,"8 Heads in a Duffel Bag","Crime",2
16642,"Days of Heaven","Drama",1
16642,"Days of Heaven","Romance",2
17734,"Thirteen Conversations About One Thing","Drama",1
18892,"Jawbreaker","Comedy",1
549,"Basquiat","Drama",1
549,"Basquiat","History",2
121986,"Frances Ha","Comedy",1
121986,"Frances Ha","Drama",2
868,"Tsotsi","Crime",1
868,"Tsotsi","Drama",2
10683,"Happiness","Comedy",1
10683,"Happiness","Drama",2
17995,"DysFunktional Family","Comedy",1
17995,"DysFunktional Family","Documentary",2
246403,"Tusk","Comedy",1
246403,"Tusk","Horror",2
670,"Oldboy","Drama",1
670,"Oldboy","Thriller",2
670,"Oldboy","Mystery",3
670,"Oldboy","Action",4
35691,"Letters to God","Action",1
35691,"Letters to God","Drama",2
35691,"Letters to God","Family",3
35691,"Letters to God","Thriller",4
49010,"Hobo with a Shotgun","Action",1
49010,"Hobo with a Shotgun","Comedy",2
49010,"Hobo with a Shotgun","Thriller",3
317930,"Compadres","Action",1
317930,"Compadres","Comedy",2
11229,"Freeway","Comedy",1
11229,"Freeway","Drama",2
11229,"Freeway","Thriller",3
22488,"Loves Abiding Joy","TV Movie",1
22488,"Loves Abiding Joy","Action",2
22488,"Loves Abiding Joy","Drama",3
22488,"Loves Abiding Joy","Family",4
24469,"Fish Tank","Drama",1
82533,"Damsels in Distress","Comedy",1
82533,"Damsels in Distress","Romance",2
50942,"Creature","Horror",1
50942,"Creature","Science Fiction",2
50942,"Creature","Thriller",3
84174,"Bachelorette","Comedy",1
84174,"Bachelorette","Romance",2
34099,"Brave New Girl","Drama",1
34099,"Brave New Girl","Music",2
34099,"Brave New Girl","Family",3
79940,"Tim and Erics Billion Dollar Movie","Comedy",1
342,"Summer Storm","Comedy",1
342,"Summer Storm","Drama",2
281230,"Fort McCoy","War",1
281230,"Fort McCoy","Drama",2
281230,"Fort McCoy","History",3
38033,"Chain Letter","Horror",1
38033,"Chain Letter","Thriller",2
100975,"Just Looking","Drama",1
100975,"Just Looking","Comedy",2
38541,"The Divide","Science Fiction",1
39563,"The Eclipse","Drama",1
39563,"The Eclipse","Horror",2
39563,"The Eclipse","Romance",3
234212,"Demonic","Thriller",1
234212,"Demonic","Horror",2
27404,"My Big Fat Independent Movie","Comedy",1
170480,"The Deported","Comedy",1
170480,"The Deported","Family",2
71866,"Tanner Hall","Drama",1
192210,"Open Road","Action",1
192210,"Open Road","Drama",2
192210,"Open Road","Thriller",3
180296,"They Came Together","Comedy",1
157058,"30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo","Comedy",1
70006,"Never Back Down 2: The Beatdown","Drama",1
70006,"Never Back Down 2: The Beatdown","Action",2
26039,"Point Blank","Action",1
26039,"Point Blank","Crime",2
26039,"Point Blank","Drama",3
26039,"Point Blank","Thriller",4
79587,"Four Single Fathers","Drama",1
79587,"Four Single Fathers","Comedy",2
176077,"Enter the Dangerous Mind","Thriller",1
260947,"Something Wicked","Mystery",1
260947,"Something Wicked","Thriller",2
342502,"AWOL-72","Thriller",1
43213,"Chicago Overcoat","Action",1
43213,"Chicago Overcoat","Crime",2
43213,"Chicago Overcoat","Thriller",3
44594,"Barry Munday","Comedy",1
44594,"Barry Munday","Drama",2
44594,"Barry Munday","Romance",3
666,"Central Station","Drama",1
248,"Pocketful of Miracles","Comedy",1
248,"Pocketful of Miracles","Drama",2
325173,"Close Range","Crime",1
325173,"Close Range","Action",2
55831,"Boynton Beach Club","Comedy",1
55831,"Boynton Beach Club","Drama",2
55831,"Boynton Beach Club","Romance",3
351043,"Amnesiac","Thriller",1
351043,"Amnesiac","Mystery",2
351043,"Amnesiac","Drama",3
351043,"Amnesiac","Horror",4
43942,"Freakonomics","Documentary",1
10226,"High Tension","Horror",1
10226,"High Tension","Thriller",2
10226,"High Tension","Mystery",3
66942,"Griff the Invisible","Romance",1
66942,"Griff the Invisible","Comedy",2
66942,"Griff the Invisible","Drama",3
356483,"Unnatural","Thriller",1
356483,"Unnatural","Action",2
356483,"Unnatural","Horror",3
10476,"Hustle & Flow","Drama",1
239,"Some Like It Hot","Comedy",1
239,"Some Like It Hot","Romance",2
10281,"Friday the 13th Part VII: The New Blood","Horror",1
10281,"Friday the 13th Part VII: The New Blood","Thriller",2
630,"The Wizard of Oz","Adventure",1
630,"The Wizard of Oz","Family",2
630,"The Wizard of Oz","Fantasy",3
3034,"Young Frankenstein","Comedy",1
3034,"Young Frankenstein","Science Fiction",2
13025,"Diary of the Dead","Horror",1
13025,"Diary of the Dead","Action",2
13025,"Diary of the Dead","Science Fiction",3
21461,"Lage Raho Munna Bhai","Comedy",1
21461,"Lage Raho Munna Bhai","Drama",2
21461,"Lage Raho Munna Bhai","Romance",3
55306,"Ulees Gold","Drama",1
17264,"The Black Stallion","Adventure",1
17264,"The Black Stallion","Family",2
16016,"Journey to Saturn","Action",1
16016,"Journey to Saturn","Adventure",2
16016,"Journey to Saturn","Animation",3
16016,"Journey to Saturn","Comedy",4
16016,"Journey to Saturn","Science Fiction",5
15875,"Donovans Reef","Adventure",1
15875,"Donovans Reef","Comedy",2
15875,"Donovans Reef","Romance",3
5900,"The Dress","Comedy",1
5900,"The Dress","Drama",2
43306,"A Guy Named Joe","Drama",1
43306,"A Guy Named Joe","Romance",2
43306,"A Guy Named Joe","War",3
11072,"Blazing Saddles","Western",1
11072,"Blazing Saddles","Comedy",2
9730,"Friday the 13th: The Final Chapter","Horror",1
9730,"Friday the 13th: The Final Chapter","Thriller",2
209274,"Ida","Drama",1
26371,"Maurice","Drama",1
26371,"Maurice","Romance",2
14137,"Beer League","Comedy",1
291,"Riding Giants","Documentary",1
14139,"Timecrimes","Science Fiction",1
14139,"Timecrimes","Thriller",2
33106,"Silver Medalist","Action",1
33106,"Silver Medalist","Adventure",2
33106,"Silver Medalist","Comedy",3
33106,"Silver Medalist","Drama",4
33106,"Silver Medalist","Foreign",5
8875,"Timber Falls","Horror",1
8875,"Timber Falls","Thriller",2
872,"Singin in the Rain","Comedy",1
872,"Singin in the Rain","Music",2
872,"Singin in the Rain","Romance",3
72914,"Fat, Sick & Nearly Dead","Documentary",1
139038,"A Haunted House","Comedy",1
139038,"A Haunted House","Horror",2
126509,"2016: Obamas America","Documentary",1
9591,"That Thing You Do!","Comedy",1
9591,"That Thing You Do!","Drama",2
10676,"Halloween III: Season of the Witch","Horror",1
10676,"Halloween III: Season of the Witch","Mystery",2
10676,"Halloween III: Season of the Witch","Science Fiction",3
1687,"Escape from the Planet of the Apes","Action",1
1687,"Escape from the Planet of the Apes","Science Fiction",2
24748,"Hud","Action",1
24748,"Hud","Drama",2
24748,"Hud","Western",3
181330,"Kevin Hart: Let Me Explain","Comedy",1
181330,"Kevin Hart: Let Me Explain","Documentary",2
468,"My Own Private Idaho","Drama",1
468,"My Own Private Idaho","Romance",2
401,"Garden State","Comedy",1
401,"Garden State","Drama",2
401,"Garden State","Romance",3
76,"Before Sunrise","Drama",1
76,"Before Sunrise","Romance",2
50538,"Evil Words","Horror",1
50538,"Evil Words","Mystery",2
50538,"Evil Words","Thriller",3
25636,"Jesus Son","Comedy",1
25636,"Jesus Son","Drama",2
25636,"Jesus Son","Romance",3
19316,"Saving Face","Comedy",1
19316,"Saving Face","Romance",2
21074,"Brick Lane","Drama",1
84329,"Robot & Frank","Science Fiction",1
84329,"Robot & Frank","Comedy",2
84329,"Robot & Frank","Drama",3
84329,"Robot & Frank","Crime",4
20,"My Life Without Me","Drama",1
20,"My Life Without Me","Romance",2
157386,"The Spectacular Now","Comedy",1
157386,"The Spectacular Now","Drama",2
157386,"The Spectacular Now","Romance",3
13007,"Religulous","Comedy",1
13007,"Religulous","Documentary",2
13518,"Fuel","Documentary",1
13518,"Fuel","Drama",2
116584,"Valley of the Hearts Delight","Drama",1
46849,"Eye of the Dolphin","Drama",1
40428,"8: The Mormon Proposition","Documentary",1
17334,"The Other End of the Line","Comedy",1
17334,"The Other End of the Line","Romance",2
1698,"Anatomy","Horror",1
1698,"Anatomy","Thriller",2
20764,"Sleep Dealer","Drama",1
20764,"Sleep Dealer","Science Fiction",2
20764,"Sleep Dealer","Thriller",3
45132,"Super","Comedy",1
45132,"Super","Action",2
45132,"Super","Drama",3
76706,"Christmas Mail","Comedy",1
76706,"Christmas Mail","Family",2
254472,"Stung","Comedy",1
254472,"Stung","Horror",2
332285,"Antibirth","Horror",1
49471,"Get on the Bus","Drama",1
13569,"Thr3e","Drama",1
13569,"Thr3e","Horror",2
13569,"Thr3e","Thriller",3
7512,"Idiocracy","Adventure",1
7512,"Idiocracy","Comedy",2
7512,"Idiocracy","Science Fiction",3
356216,"The Rise of the Krays","Crime",1
11798,"This Is England","Drama",1
11798,"This Is England","Crime",2
146631,"U.F.O.","Action",1
146631,"U.F.O.","Adventure",2
146631,"U.F.O.","Science Fiction",3
43546,"Bathing Beauty","Comedy",1
43546,"Bathing Beauty","Music",2
61038,"Go for It!","Drama",1
61038,"Go for It!","Family",2
78373,"Dancer, Texas Pop. 81","Comedy",1
78373,"Dancer, Texas Pop. 81","Drama",2
78373,"Dancer, Texas Pop. 81","Family",3
17820,"Show Boat","Music",1
17820,"Show Boat","Romance",2
74457,"Redemption Road","Drama",1
283384,"The Calling","Thriller",1
19933,"The Brave Little Toaster","Fantasy",1
19933,"The Brave Little Toaster","Adventure",2
19933,"The Brave Little Toaster","Animation",3
19933,"The Brave Little Toaster","Comedy",4
19933,"The Brave Little Toaster","Family",5
19933,"The Brave Little Toaster","Music",6
756,"Fantasia","Animation",1
756,"Fantasia","Family",2
756,"Fantasia","Music",3
433715,"8 Days","Thriller",1
433715,"8 Days","Drama",2
9728,"Friday the 13th Part III","Horror",1
9728,"Friday the 13th Part III","Thriller",2
9731,"Friday the 13th: A New Beginning","Horror",1
9731,"Friday the 13th: A New Beginning","Thriller",2
9916,"The Last Sin Eater","Drama",1
309425,"Do You Believe?","Fantasy",1
309425,"Do You Believe?","Drama",2
14156,"Impact Point","Thriller",1
14156,"Impact Point","Romance",2
43610,"The Valley of Decision","Drama",1
360339,"Eden","Thriller",1
360339,"Eden","Drama",2
31163,"Chicken Tikka Masala","Comedy",1
31163,"Chicken Tikka Masala","Romance",2
31163,"Chicken Tikka Masala","Foreign",3
297621,"Theres Always Woodstock","Romance",1
297621,"Theres Always Woodstock","Comedy",2
297621,"Theres Always Woodstock","Music",3
16205,"Jack Brooks: Monster Slayer","Action",1
16205,"Jack Brooks: Monster Slayer","Comedy",2
16205,"Jack Brooks: Monster Slayer","Horror",3
887,"The Best Years of Our Lives","Drama",1
887,"The Best Years of Our Lives","History",2
887,"The Best Years of Our Lives","Romance",3
9517,"Bully","Crime",1
9517,"Bully","Drama",2
6007,"Elling","Comedy",1
6007,"Elling","Drama",2
364083,"Mi America","Drama",1
364083,"Mi America","Crime",2
8329,"[REC]","Horror",1
8329,"[REC]","Mystery",2
69640,"Lies in Plain Sight","Drama",1
69640,"Lies in Plain Sight","Mystery",2
69640,"Lies in Plain Sight","Thriller",3
347548,"Containment","Thriller",1
347548,"Containment","Horror",2
347548,"Containment","Science Fiction",3
322443,"The Timber","Adventure",1
322443,"The Timber","Drama",2
322443,"The Timber","Western",3
657,"From Russia with Love","Action",1
657,"From Russia with Love","Thriller",2
657,"From Russia with Love","Adventure",3
28165,"The Toxic Avenger Part II","Comedy",1
28165,"The Toxic Avenger Part II","Horror",2
28165,"The Toxic Avenger Part II","Action",3
11561,"Sleeper","Comedy",1
11561,"Sleeper","Romance",2
11561,"Sleeper","Science Fiction",3
270303,"It Follows","Horror",1
270303,"It Follows","Thriller",2
11624,"Everything You Always Wanted to Know About Sex *But Were Afraid to Ask","Comedy",1
595,"To Kill a Mockingbird","Crime",1
595,"To Kill a Mockingbird","Drama",2
8810,"Mad Max 2: The Road Warrior","Adventure",1
8810,"Mad Max 2: The Road Warrior","Action",2
8810,"Mad Max 2: The Road Warrior","Thriller",3
8810,"Mad Max 2: The Road Warrior","Science Fiction",4
12207,"The Legend of Drunken Master","Action",1
12207,"The Legend of Drunken Master","Comedy",2
226,"Boys Dont Cry","Crime",1
226,"Boys Dont Cry","Drama",2
92182,"Silent House","Horror",1
92182,"Silent House","Mystery",2
582,"The Lives of Others","Drama",1
582,"The Lives of Others","Thriller",2
72213,"Courageous","Drama",1
990,"The Hustler","Drama",1
55604,"Boom Town","Adventure",1
55604,"Boom Town","Drama",2
55604,"Boom Town","Romance",3
9662,"The Triplets of Belleville","Adventure",1
9662,"The Triplets of Belleville","Animation",2
9662,"The Triplets of Belleville","Comedy",3
9662,"The Triplets of Belleville","Drama",4
20862,"Smoke Signals","Drama",1
20862,"Smoke Signals","Comedy",2
2771,"American Splendor","Comedy",1
2771,"American Splendor","Drama",2
80,"Before Sunset","Drama",1
80,"Before Sunset","Romance",2
55,"Amores perros","Drama",1
55,"Amores perros","Thriller",2
11023,"Thirteen","Crime",1
11023,"Thirteen","Drama",2
33667,"Gentlemans Agreement","Drama",1
33667,"Gentlemans Agreement","Romance",2
39013,"Winters Bone","Drama",1
11194,"Touching the Void","Documentary",1
11194,"Touching the Void","Action",2
11194,"Touching the Void","Adventure",3
43839,"Alexanders Ragtime Band","Drama",1
43839,"Alexanders Ragtime Band","Music",2
43839,"Alexanders Ragtime Band","Romance",3
1382,"Me and You and Everyone We Know","Comedy",1
1382,"Me and You and Everyone We Know","Drama",2
44639,"Inside Job","Documentary",1
301351,"We Are Your Friends","Drama",1
301351,"We Are Your Friends","Music",2
301351,"We Are Your Friends","Romance",3
4816,"Ghost Dog: The Way of the Samurai","Crime",1
4816,"Ghost Dog: The Way of the Samurai","Drama",2
7873,"Harsh Times","Crime",1
7873,"Harsh Times","Drama",2
7873,"Harsh Times","Thriller",3
7873,"Harsh Times","Action",4
331190,"Captive","Crime",1
331190,"Captive","Drama",2
331190,"Captive","Thriller",3
15186,"Full Frontal","Comedy",1
15186,"Full Frontal","Drama",2
15186,"Full Frontal","Romance",3
17994,"Witchboard","Horror",1
1378,"Shortbus","Romance",1
1378,"Shortbus","Drama",2
1378,"Shortbus","Comedy",3
8885,"Waltz with Bashir","Drama",1
8885,"Waltz with Bashir","Animation",2
8885,"Waltz with Bashir","War",3
12901,"No End in Sight","Documentary",1
250124,"The Diary of a Teenage Girl","Drama",1
250124,"The Diary of a Teenage Girl","Romance",2
14284,"In the Shadow of the Moon","Documentary",1
57120,"Meeks Cutoff","Drama",1
57120,"Meeks Cutoff","Western",2
12228,"Inside Deep Throat","History",1
12228,"Inside Deep Throat","Documentary",2
22617,"Dinner Rush","Drama",1
22617,"Dinner Rush","Action",2
22617,"Dinner Rush","Thriller",3
55561,"Clockwatchers","Comedy",1
55561,"Clockwatchers","Drama",2
42889,"The Virginity Hit","Comedy",1
10656,"Subway","Action",1
10656,"Subway","Thriller",2
24363,"House of D","Comedy",1
24363,"House of D","Drama",2
13121,"Teeth","Comedy",1
13121,"Teeth","Horror",2
24746,"Six-String Samurai","Action",1
24746,"Six-String Samurai","Adventure",2
24746,"Six-String Samurai","Science Fiction",3
12109,"Its All Gone Pete Tong","Drama",1
12109,"Its All Gone Pete Tong","Comedy",2
12109,"Its All Gone Pete Tong","Music",3
27023,"Saint John of Las Vegas","Comedy",1
22913,"24 7: Twenty Four Seven","Comedy",1
22913,"24 7: Twenty Four Seven","Drama",2
22913,"24 7: Twenty Four Seven","Romance",3
273899,"Stonewall","Drama",1
20653,"Roadside Romeo","Animation",1
20653,"Roadside Romeo","Family",2
20653,"Roadside Romeo","Foreign",3
67373,"This Thing of Ours","Drama",1
67373,"This Thing of Ours","Action",2
67373,"This Thing of Ours","Thriller",3
171759,"The Lost Medallion: The Adventures of Billy Stone","Adventure",1
171759,"The Lost Medallion: The Adventures of Billy Stone","Family",2
206296,"The Last Five Years","Comedy",1
206296,"The Last Five Years","Drama",2
206296,"The Last Five Years","Music",3
206296,"The Last Five Years","Romance",4
35219,"The Missing Person","Comedy",1
35219,"The Missing Person","Drama",2
35219,"The Missing Person","Mystery",3
35219,"The Missing Person","Thriller",4
28260,"Return of the Living Dead 3","Comedy",1
28260,"Return of the Living Dead 3","Science Fiction",2
28260,"Return of the Living Dead 3","Romance",3
28260,"Return of the Living Dead 3","Horror",4
7515,"London","Drama",1
7515,"London","Action",2
7515,"London","Romance",3
13075,"Sherrybaby","Drama",1
335866,"Circle","Horror",1
335866,"Circle","Science Fiction",2
13510,"Eden Lake","Horror",1
13510,"Eden Lake","Thriller",2
215881,"Plush","Thriller",1
18238,"Lesbian Vampire Killers","Horror",1
18238,"Lesbian Vampire Killers","Comedy",2
22600,"Gangsters Paradise: Jerusalema","Drama",1
22600,"Gangsters Paradise: Jerusalema","Action",2
22600,"Gangsters Paradise: Jerusalema","Crime",3
22600,"Gangsters Paradise: Jerusalema","Foreign",4
12612,"Freeze Frame","Thriller",1
12612,"Freeze Frame","Drama",2
12612,"Freeze Frame","Crime",3
50698,"Grave Encounters","Thriller",1
50698,"Grave Encounters","Horror",2
115210,"Stitches","Horror",1
34335,"Nine Dead","Crime",1
34335,"Nine Dead","Drama",2
34335,"Nine Dead","Horror",3
34335,"Nine Dead","Thriller",4
459488,"To Be Frank, Sinatra at 100","Documentary",1
11302,"Bananas","Comedy",1
119458,"Supercapitalist","Thriller",1
20406,"Rockaway","Action",1
20406,"Rockaway","Adventure",2
20406,"Rockaway","Drama",3
3766,"The Lady from Shanghai","Crime",1
3766,"The Lady from Shanghai","Drama",2
3766,"The Lady from Shanghai","Mystery",3
18616,"No Mans Land: The Rise of Reeker","Horror",1
18616,"No Mans Land: The Rise of Reeker","Thriller",2
18808,"Highway","Action",1
18808,"Highway","Adventure",2
18808,"Highway","Drama",3
95755,"Small Apartments","Comedy",1
95755,"Small Apartments","Crime",2
198062,"Coffee Town","Comedy",1
188652,"The Ghastly Love of Johnny X","Comedy",1
188652,"The Ghastly Love of Johnny X","Fantasy",2
188652,"The Ghastly Love of Johnny X","Music",3
174311,"All Is Bright","Comedy",1
174311,"All Is Bright","Drama",2
12602,"The Torture Chamber of Dr. Sadism","Mystery",1
12602,"The Torture Chamber of Dr. Sadism","Horror",2
12602,"The Torture Chamber of Dr. Sadism","History",3
153795,"Straight As","Comedy",1
153795,"Straight As","Drama",2
17768,"A Funny Thing Happened on the Way to the Forum","Comedy",1
17768,"A Funny Thing Happened on the Way to the Forum","Music",2
13516,"Slacker Uprising","Documentary",1
98549,"The Legend of Hells Gate: An American Conspiracy","Action",1
98549,"The Legend of Hells Gate: An American Conspiracy","Adventure",2
98549,"The Legend of Hells Gate: An American Conspiracy","History",3
98549,"The Legend of Hells Gate: An American Conspiracy","Western",4
312793,"The Walking Deceased","Science Fiction",1
312793,"The Walking Deceased","Comedy",2
309919,"The Curse of Downers Grove","Thriller",1
309919,"The Curse of Downers Grove","Mystery",2
309919,"The Curse of Downers Grove","Horror",3
309919,"The Curse of Downers Grove","Drama",4
299553,"Shark Lake","Thriller",1
21309,"Rivers Edge","Crime",1
21309,"Rivers Edge","Drama",2
32235,"Northfork","Fantasy",1
32235,"Northfork","Drama",2
32235,"Northfork","Science Fiction",3
329540,"The Marine 4: Moving Target","Thriller",1
329540,"The Marine 4: Moving Target","Action",2
26388,"Buried","Drama",1
26388,"Buried","Thriller",2
26388,"Buried","Mystery",3
49020,"Submarine","Drama",1
49020,"Submarine","Comedy",2
49020,"Submarine","Romance",3
159037,"The Square","Documentary",1
159037,"The Square","Drama",2
159037,"The Square","History",3
12838,"One to Another","Drama",1
157293,"ABCD (Any Body Can Dance)","Drama",1
157293,"ABCD (Any Body Can Dance)","Music",2
14048,"Man on Wire","Thriller",1
14048,"Man on Wire","Documentary",2
14048,"Man on Wire","Crime",3
14048,"Man on Wire","History",4
356987,"Abandoned","Drama",1
356987,"Abandoned","Thriller",2
295886,"Brotherly Love","Drama",1
38358,"The Last Exorcism","Horror",1
38358,"The Last Exorcism","Drama",2
38358,"The Last Exorcism","Thriller",3
33511,"Nowhere Boy","Drama",1
702,"A Streetcar Named Desire","Drama",1
935,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","Drama",1
935,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","Comedy",2
935,"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","War",3
542,"The Crime of Padre Amaro","Drama",1
542,"The Crime of Padre Amaro","Romance",2
84175,"Beasts of the Southern Wild","Drama",1
84175,"Beasts of the Southern Wild","Fantasy",2
1705,"Battle for the Planet of the Apes","Action",1
1705,"Battle for the Planet of the Apes","Science Fiction",2
62677,"Songcatcher","Drama",1
62677,"Songcatcher","Music",2
50875,"Higher Ground","Drama",1
50875,"Higher Ground","Thriller",2
260778,"Vaalu","Comedy",1
260778,"Vaalu","Romance",2
58492,"The Greatest Movie Ever Sold","Comedy",1
58492,"The Greatest Movie Ever Sold","Documentary",2
44562,"Ed and His Dead Mother","Comedy",1
37232,"Travellers and Magicians","Adventure",1
37232,"Travellers and Magicians","Drama",2
37232,"Travellers and Magicians","Foreign",3
4929,"Hang em High","Western",1
36334,"Deadline - U.S.A.","Crime",1
36334,"Deadline - U.S.A.","Drama",2
9783,"Sublime","Horror",1
9783,"Sublime","Thriller",2
386826,"A Beginners Guide to Snuff","Thriller",1
386826,"A Beginners Guide to Snuff","Comedy",2
386826,"A Beginners Guide to Snuff","Horror",3
205126,"Independence Daysaster","Action",1
205126,"Independence Daysaster","Science Fiction",2
